0.953,0.557
0.265,0.925
0.679,0.760
0.043,0.782
0.316,0.497
0.464,0.069
0.623,0.865
0.326,0.897
0.392,0.676
0.085,0.799
0.505,0.065
0.323,0.923
0.189,0.471
0.015,0.770
0.947,0.526
0.935,0.569
0.410,0.020
0.498,0.750
0.269,0.903
0.711,0.824
0.535,0.079
0.304,0.960
0.332,0.492
0.089,0.768
0.084,0.804
0.083,0.777
0.248,0.508
0.605,0.869
0.228,0.437
0.333,0.887
0.299,0.102
0.432,0.833
0.493,0.778
0.396,0.020
0.293,0.473
0.536,0.084
0.251,0.858
0.036,0.749
0.708,0.766
0.477,0.729
0.413,0.719
0.439,0.698
0.246,0.938
0.390,0.023
0.956,0.547
0.726,0.845
0.458,0.110
0.072,0.785
0.725,0.871
0.414,0.058
0.714,0.805
0.063,0.744
1.005,0.558
0.463,0.725
0.424,0.724
0.460,0.816
0.542,0.070
0.252,0.954
0.040,0.787
0.680,0.741
0.366,0.787
1.037,0.547
0.993,0.531
0.306,0.462
0.293,0.531
0.344,0.916
0.409,0.678
0.520,0.129
0.235,0.462
0.345,0.713
0.208,0.480
0.333,0.095
0.431,0.064
0.466,0.029
0.671,0.783
0.498,0.720
0.094,0.778
0.556,0.065
0.246,0.518
0.984,0.507
0.416,0.115
0.360,0.069
0.287,0.546
1.035,0.564
1.019,0.496
0.336,0.104
0.292,0.914
0.553,0.087
0.956,0.564
0.504,0.720
0.087,0.808
0.281,0.909
0.018,0.780
0.084,0.768
0.263,0.959
0.341,0.847
0.515,0.040
0.079,0.811
0.709,0.788
1.013,0.431
0.048,0.777
0.426,0.734
0.466,0.124
0.996,0.561
0.601,0.845
0.460,0.073
0.015,0.820
0.302,0.436
0.675,0.797
0.014,0.761
0.676,0.808
0.351,0.047
0.506,0.788
0.338,0.509
0.255,0.562
0.985,0.441
0.062,0.834
0.613,0.833
0.708,0.895
0.463,0.063
0.679,0.797
0.487,0.095
0.349,0.072
0.995,0.563
0.626,0.751
0.221,0.486
0.357,0.083
0.948,0.554
0.231,0.880
0.108,0.794
0.263,0.453
0.250,0.499
0.486,0.699
0.258,0.547
0.001,0.846
0.229,0.927
0.504,0.068
0.693,0.701
0.120,0.864
0.743,0.780
0.632,0.849
0.367,0.035
0.506,0.102
0.315,0.086
0.050,0.786
0.432,0.715
0.500,0.054
0.368,0.589
1.001,0.574
0.993,0.546
1.028,0.535
0.703,0.746
0.273,0.870
0.654,0.797
0.047,0.769
0.629,0.824
0.554,0.041
0.421,0.761
0.380,0.074
0.288,0.909
0.211,0.896
0.493,0.024
0.304,0.536
0.072,0.835
0.309,0.085
0.764,0.822
0.444,0.066
0.774,0.828
0.250,0.455
0.070,0.793
0.089,0.878
0.728,0.732
0.423,0.108
1.068,0.522
0.907,0.554
0.395,0.000
0.925,0.517
0.306,0.039
0.063,0.835
0.153,0.812
0.346,0.969
0.432,0.731
0.291,0.486
0.694,0.777
0.433,0.069
0.486,0.065
0.097,0.754
0.256,0.929
0.525,0.073
0.318,0.078
0.244,0.898
0.725,0.839
0.272,0.502
0.277,0.867
0.212,0.524
0.020,0.762
0.413,0.021
0.294,0.904
0.966,0.612
0.942,0.528
0.270,0.923
0.369,0.012
0.296,0.924
0.353,0.063
0.023,0.842
0.555,0.028
0.283,0.130
0.415,0.749
0.935,0.532
0.650,0.815
0.393,0.736
0.407,0.727
0.736,0.778
0.253,0.867
0.652,0.863
0.036,0.728
0.707,0.826
0.636,0.771
0.494,0.067
0.970,0.496
0.498,0.150
0.249,0.923
0.535,0.012
0.270,0.383
0.711,0.856
0.970,0.517
0.304,0.934
0.469,0.093
0.385,0.048
0.479,0.008
0.968,0.505
0.675,0.809
0.304,0.486
0.716,0.761
0.444,0.621
0.518,0.133
0.407,0.055
0.436,0.106
0.636,0.743
0.497,0.728
0.726,0.767
0.680,0.825
0.027,0.739
0.444,0.689
0.221,0.446
0.238,0.850
0.964,0.551
0.558,0.027
0.316,0.919
0.095,0.824
0.222,0.540
0.070,0.729
0.968,0.562
0.497,0.039
0.243,0.884
0.521,0.057
0.092,0.885
0.518,0.119
0.327,0.032
0.389,0.111
0.084,0.785
0.039,0.792
0.528,0.103
0.297,0.930
0.617,0.828
0.529,0.069
0.239,0.433
0.118,0.788
1.074,0.486
0.053,0.765
0.307,0.897
0.315,0.456
0.930,0.552
0.426,0.097
0.464,0.032
0.319,0.527
0.053,0.835
0.337,0.868
1.003,0.565
0.241,0.415
0.998,0.573
0.284,0.883
0.466,0.750
0.275,0.505
0.714,0.802
0.314,0.888
0.708,0.780
0.033,0.752
0.402,0.038
0.429,0.771
0.358,0.429
0.262,0.522
0.494,0.016
1.039,0.566
0.447,0.701
0.408,0.700
0.228,0.448
0.392,0.703
0.394,0.019
0.046,0.806
0.441,0.053
0.030,0.771
0.256,0.891
0.394,0.088
0.143,0.811
1.026,0.538
0.968,0.542
0.465,0.723
0.271,0.918
0.398,0.039
1.043,0.616
0.282,0.486
1.003,0.535
0.302,0.833
0.294,0.567
0.294,0.904
0.398,0.023
0.889,0.520
0.667,0.860
0.670,0.788
0.320,0.915
0.384,0.110
0.941,0.529
0.625,0.773
0.317,0.086
0.294,0.891
0.677,0.878
0.438,0.723
0.358,0.014
0.324,0.900
0.983,0.550
0.378,0.031
0.550,0.766
0.696,0.802
0.646,0.790
0.744,0.795
0.517,0.049
0.367,0.113
0.501,0.081
0.708,0.770
0.449,0.799
0.259,0.449
1.029,0.522
0.091,0.763
0.676,0.784
0.296,0.938
0.414,0.642
0.686,0.897
0.696,0.848
0.093,0.786
0.972,0.566
0.335,0.027
0.284,0.487
0.725,0.869
0.110,0.729
0.462,0.691
0.968,0.514
0.561,0.079
0.402,0.711
0.290,0.907
0.239,0.526
0.923,0.488
0.415,0.694
0.410,0.072
0.336,0.052
0.232,0.479
0.245,0.517
0.407,0.032
0.228,0.491
0.320,0.096
0.489,0.077
0.469,0.728
0.273,0.095
0.514,0.063
0.422,0.784
0.284,0.926
0.536,0.001
0.418,0.061
0.409,0.774
0.298,0.903
0.413,0.693
0.480,0.149
0.430,0.091
0.360,0.674
0.528,0.177
0.307,0.879
0.512,0.087
0.093,0.841
0.488,0.087
0.420,0.713
0.655,0.796
0.322,0.439
0.620,0.757
0.290,0.888
0.486,0.719
0.555,0.070
0.988,0.536
0.080,0.872
0.364,0.007
0.693,0.785
0.370,0.034
0.697,0.757
0.379,0.701
0.474,0.089
0.370,0.050
0.567,0.093
0.404,0.664
0.280,0.476
0.396,0.757
0.457,0.713
0.740,0.780
1.070,0.526
0.274,0.880
0.537,0.040
0.391,0.065
0.651,0.841
0.060,0.844
0.079,0.790
0.657,0.773
0.469,0.755
0.372,0.028
0.977,0.509
0.415,0.687
0.471,0.697
0.014,0.768
1.008,0.523
0.292,0.517
0.248,0.828
0.506,0.053
0.536,0.086
0.055,0.828
0.426,0.097
0.457,0.711
0.514,0.017
0.319,0.858
0.314,0.501
0.344,0.540
0.421,0.035
0.512,0.056
0.247,0.480
0.320,0.021
0.386,0.063
0.633,0.778
0.450,0.108
0.365,0.919
0.481,0.083
1.015,0.558
0.408,0.629
0.601,0.876
0.490,0.056
0.447,0.742
0.225,0.956
0.946,0.540
0.705,0.785
0.686,0.809
0.562,0.091
0.940,0.514
0.535,0.070
0.667,0.933
0.067,0.758
0.691,0.835
0.079,0.777
0.260,0.908
0.432,0.021
0.679,0.853
0.100,0.834
0.661,0.781
0.036,0.795
0.074,0.802
0.515,0.012
0.296,0.931
0.352,0.119
1.039,0.484
0.247,0.933
0.018,0.699
0.045,0.761
0.732,0.785
0.937,0.509
0.108,0.781
0.715,0.766
0.273,0.507
1.063,0.564
0.972,0.530
0.507,0.017
0.725,0.825
0.515,0.674
0.429,0.748
0.266,0.473
0.467,0.120
0.373,0.127
0.340,0.024
0.230,0.836
0.677,0.781
0.061,0.812
0.479,0.753
0.338,0.907
0.517,0.075
0.081,0.774
0.449,0.686
0.415,0.732
0.261,0.914
0.995,0.479
0.454,0.100
0.197,0.497
0.085,0.851
1.041,0.519
0.469,0.749
0.470,0.076
0.470,0.086
0.307,0.928
0.424,0.691
0.375,0.110
0.962,0.532
0.969,0.492
0.380,0.013
0.082,0.752
0.081,0.706
0.364,0.558
0.974,0.553
0.716,0.814
0.265,0.874
0.248,0.926
0.438,0.113
0.273,0.863
0.452,0.721
0.236,0.401
0.628,0.812
0.520,0.048
0.643,0.759
0.995,0.554
0.416,0.029
0.432,0.686
0.518,0.106
0.340,0.119
0.266,0.550
0.434,0.136
0.684,0.765
0.976,0.522
0.282,0.501
0.476,0.109
0.349,0.902
0.231,0.452
0.040,0.782
0.378,0.706
0.266,0.473
0.655,0.833
0.275,0.527
0.975,0.541
0.505,0.118
0.503,0.060
0.296,0.954
0.611,0.831
0.222,0.953
0.111,0.811
0.945,0.517
0.644,0.851
0.706,0.833
0.965,0.648
0.392,0.157
0.928,0.531
0.427,0.712
0.495,0.059
0.970,0.503
0.745,0.843
1.004,0.604
0.264,0.533
0.291,0.861
0.501,0.097
0.667,0.807
0.286,0.477
0.310,0.926
0.482,0.011
0.262,0.574
0.524,0.072
0.239,0.478
0.532,0.063
0.505,0.041
0.977,0.541
0.056,0.825
0.977,0.560
0.692,0.723
0.133,0.737
0.292,0.846
0.287,0.914
0.544,0.003
0.262,0.518
0.511,0.710
0.903,0.586
0.666,0.781
0.472,0.110
0.266,0.542
0.037,0.744
0.506,0.714
1.010,0.586
0.311,0.065
0.408,0.110
1.000,0.432
0.399,0.730
0.379,0.992
0.347,0.737
0.978,0.590
0.322,0.762
0.264,0.892
0.911,0.495
0.699,0.802
1.097,0.527
0.678,0.805
0.458,0.007
0.623,0.792
1.051,0.549
0.092,0.827
0.461,0.689
0.442,0.009
0.484,0.691
0.940,0.465
0.263,0.890
0.912,0.597
0.137,0.664
0.217,0.483
0.175,0.421
0.249,0.500
0.521,0.043
0.511,0.067
0.015,0.812
0.326,0.894
1.015,0.518
0.677,0.859
0.308,0.060
0.431,0.753
0.210,0.482
0.024,0.719
0.714,0.925
0.053,0.845
0.327,0.915
1.005,0.505
0.240,0.473
0.001,0.779
0.037,0.781
0.243,0.512
0.259,0.956
0.139,0.707
0.320,0.841
0.726,0.811
0.267,0.497
0.070,0.815
0.254,0.975
0.454,0.724
0.328,0.491
0.225,0.438
0.180,0.522
0.028,0.864
0.686,0.849
0.250,0.477
0.676,0.829
0.253,0.472
0.948,0.463
0.667,0.819
0.453,0.699
0.319,0.534
0.253,0.488
0.697,0.824
0.367,0.036
0.289,0.895
0.267,0.814
0.333,0.059
0.634,0.849
0.406,0.696
0.937,0.530
0.083,0.769
0.539,0.030
0.983,0.490
0.057,0.821
0.170,0.447
0.448,0.757
0.035,0.816
0.529,0.076
0.955,0.492
0.109,0.792
0.262,0.502
0.404,0.046
0.079,0.750
0.649,0.873
0.425,0.733
0.106,0.830
0.289,0.507
0.282,0.416
0.363,0.480
0.633,0.823
0.266,0.509
0.916,0.553
0.994,0.517
0.348,0.083
0.289,0.502
0.253,0.834
0.022,0.777
0.736,0.761
0.282,0.877
0.457,0.037
0.223,0.436
0.387,0.661
0.268,0.843
0.470,0.730
0.582,0.773
0.043,0.822
0.438,0.731
0.164,0.797
0.451,0.637
0.263,0.943
0.899,0.566
0.887,0.483
0.994,0.558
0.265,0.515
0.454,0.042
0.664,0.850
0.951,0.514
1.006,0.547
0.448,0.714
0.306,0.958
0.203,0.533
0.458,0.041
0.342,0.947
0.345,0.862
0.131,0.705
0.753,0.798
0.261,0.912
0.140,0.795
0.313,0.920
0.284,0.552
0.301,0.485
0.390,0.095
1.024,0.534
0.347,0.062
0.676,0.751
0.070,0.785
0.634,0.813
0.279,0.879
0.630,0.786
0.458,0.709
0.757,0.803
0.986,0.573
0.439,0.049
0.463,0.751
0.444,0.114
0.274,0.565
0.284,0.482
0.397,0.747
0.964,0.511
0.285,0.454
0.521,0.066
0.429,0.015
0.266,0.529
0.660,0.819
0.941,0.553
0.045,0.771
1.032,0.467
0.328,0.055
0.302,0.495
0.276,0.909
0.242,0.562
0.703,0.855
0.386,0.121
0.951,0.561
0.052,0.772
0.079,0.758
0.715,0.773
0.971,0.556
0.301,0.452
0.724,0.859
0.221,0.518
0.420,0.083
0.034,0.767
0.314,0.944
0.355,0.038
0.446,0.085
0.280,0.489
0.391,0.080
0.416,0.783
0.388,0.105
0.121,0.819
0.723,0.788
0.329,0.531
0.114,0.757
1.017,0.528
0.290,0.494
0.378,0.945
0.390,0.036
0.407,0.081
0.976,0.496
1.026,0.590
0.412,0.697
0.383,0.110
0.485,0.037
0.288,0.405
0.361,0.703
0.975,0.491
0.574,0.108
0.267,0.488
0.235,0.909
0.738,0.767
0.414,0.727
0.222,0.476
0.645,0.804
0.412,0.024
0.546,0.023
0.379,0.083
0.495,0.016
0.954,0.547
0.325,0.073
0.470,0.113
0.691,0.870
0.215,0.988
0.030,0.780
0.402,0.138
0.508,0.034
1.072,0.502
0.966,0.592
0.504,0.056
0.229,0.469
0.283,0.918
0.641,0.807
0.704,0.794
0.053,0.795
0.486,0.130
0.260,0.915
0.415,0.043
0.163,0.956
0.653,0.716
0.411,0.060
0.507,0.057
0.456,0.086
0.504,0.037
0.391,0.776
0.070,0.779
0.668,0.764
0.347,0.974
0.149,0.763
0.079,0.801
0.985,0.494
0.377,0.878
0.002,0.793
0.251,0.903
0.235,0.500
0.120,0.782
0.434,0.036
0.686,0.794
0.917,0.494
0.405,0.749
0.301,0.103
0.378,0.045
0.659,0.850
0.219,0.910
0.043,0.851
0.277,0.969
0.068,0.772
0.321,0.519
0.057,0.839
0.699,0.715
0.106,0.799
0.244,0.477
0.077,0.731
0.940,0.526
0.740,0.791
0.646,0.851
0.305,0.789
0.398,0.009
0.304,0.992
0.552,0.085
0.482,0.062
0.307,0.956
0.243,0.513
0.007,0.738
0.463,0.108
0.397,0.136
0.561,0.053
0.309,0.912
0.243,0.871
0.045,0.813
0.476,0.145
0.272,0.480
0.952,0.547
0.938,0.515
0.419,0.733
0.300,0.873
0.299,0.506
0.334,0.049
0.485,0.070
0.006,0.783
0.240,0.522
0.107,0.786
0.341,0.091
0.871,0.519
0.405,0.719
0.375,0.700
0.275,0.918
1.046,0.504
0.537,0.127
0.553,0.085
0.546,0.082
0.241,0.495
0.488,0.034
0.507,0.720
0.459,0.761
0.678,0.782
0.347,0.903
0.102,0.824
0.467,0.013
0.904,0.648
0.994,0.573
0.595,0.048
0.529,0.102
0.286,0.568
0.438,0.069
0.418,0.714
0.467,0.074
0.243,0.471
0.415,0.791
0.089,0.822
0.267,0.515
0.977,0.492
0.480,0.718
0.608,0.798
0.380,0.065
0.347,0.037
0.627,0.787
0.287,0.505
0.319,0.450
0.721,0.875
0.027,0.858
0.434,0.696
0.503,0.066
0.276,0.885
0.279,0.939
0.658,0.762
0.375,0.081
0.253,0.492
0.540,0.104
0.659,0.790
0.975,0.579
0.288,0.876
0.950,0.513
0.049,0.773
0.505,0.124
0.670,0.814
0.329,0.045
0.357,0.902
0.946,0.602
0.471,0.054
0.481,0.087
0.685,0.805
0.332,0.864
0.417,0.011
0.264,0.494
0.469,0.069
0.236,0.522
0.358,0.081
0.423,0.764
0.306,0.878
0.106,0.829
0.451,0.717
0.341,0.919
0.303,0.503
0.288,0.892
0.115,0.740
0.340,0.044
0.357,0.097
0.978,0.521
0.486,0.109
0.457,0.005
0.092,0.764
0.246,0.515
0.378,0.051
0.405,0.046
1.014,0.574
0.287,0.527
0.644,0.805
0.252,0.463
0.517,0.089
0.709,0.781
0.327,0.093
0.307,0.463
0.980,0.549
0.342,0.905
0.467,0.760
0.394,0.069
0.402,0.022
0.526,0.108
0.421,0.763
0.260,0.522
0.100,0.774
0.115,0.746
1.011,0.520
0.324,0.926
0.693,0.823
0.509,0.021
0.360,0.017
0.955,0.533
0.934,0.508
0.059,0.702
0.220,0.597
0.258,0.479
1.012,0.504
1.005,0.510
1.019,0.605
0.692,0.820
0.253,0.524
0.150,0.819
0.265,0.907
0.371,0.021
0.451,0.716
0.426,0.105
0.701,0.854
0.386,0.912
0.278,0.461
0.713,0.798
0.249,0.487
0.213,0.480
0.664,0.810
0.323,0.928
0.335,0.006
0.262,0.485
0.269,0.974
0.405,0.747
1.027,0.541
0.244,0.980
0.136,0.728
0.074,0.764
0.290,0.512
0.635,0.768
0.159,0.777
0.112,0.746
0.353,0.859
0.066,0.835
0.258,0.564
0.241,0.868
0.656,0.785
0.055,0.756
0.296,0.445
0.448,0.110
0.298,0.945
0.082,0.837
0.512,0.057
0.366,0.477
0.302,0.492
0.020,0.814
0.095,0.805
0.382,0.068
0.428,0.115
0.620,0.837
0.670,0.838
0.291,0.067
0.079,0.797
0.257,0.878
0.963,0.610
0.393,0.101
0.659,0.758
0.641,0.776
1.018,0.567
0.700,0.837
0.944,0.470
0.459,0.766
0.050,0.786
0.392,0.797
0.518,0.071
0.716,0.784
0.956,0.542
0.176,0.965
0.380,0.085
0.300,0.486
0.323,0.870
0.463,0.656
0.428,0.110
0.980,0.530
0.264,0.454
0.703,0.783
0.310,0.087
0.485,0.719
0.646,0.855
0.483,0.099
0.421,0.095
0.394,0.038
0.384,0.067
0.695,0.818
0.724,0.857
0.400,0.078
0.344,0.091
0.381,0.026
0.925,0.530
0.456,0.703
0.251,0.569
0.424,0.741
0.439,0.145
0.074,0.793
0.713,0.764
0.286,0.914
1.090,0.572
0.288,0.955
0.380,0.101
0.407,0.762
0.686,0.842
0.184,0.753
0.070,0.772
0.408,0.729
0.467,0.643
0.974,0.607
0.313,0.078
0.231,0.892
0.672,0.799
0.293,0.953
0.399,0.765
0.259,0.526
0.625,0.878
0.215,0.852
0.037,0.839
0.248,0.882
0.252,0.871
0.400,0.080
0.512,0.733
0.684,0.822
0.423,0.048
0.423,0.717
0.418,0.700
0.388,0.094
0.302,0.493
0.275,0.516
0.469,0.082
0.923,0.547
0.085,0.814
0.061,0.774
0.129,0.791
0.306,0.917
0.132,0.759
1.007,0.531
0.987,0.511
0.330,0.877
0.351,0.530
0.097,0.821
0.288,0.937
0.646,0.788
0.410,0.046
0.307,0.852
0.462,0.047
0.614,0.787
0.076,0.743
0.305,0.473
0.676,0.803
0.977,0.557
0.275,0.826
0.414,0.086
0.229,0.921
0.457,0.792
0.712,0.744
0.273,0.440
0.309,0.016
0.839,0.540
0.999,0.623
0.702,0.836
0.609,0.787
0.389,0.010
0.940,0.523
0.340,0.761
0.109,0.673
0.368,0.040
0.315,0.850
0.579,0.706
0.970,0.553
0.629,0.840
0.216,0.486
0.432,0.668
0.528,0.069
0.271,0.482
0.420,0.775
0.108,0.849
0.346,0.073
0.984,0.495
0.449,0.111
0.356,0.507
0.513,0.074
1.086,0.477
0.276,0.506
0.117,0.712
0.650,0.741
0.309,0.901
0.093,0.807
0.521,0.064
0.261,0.530
0.446,0.740
0.481,0.654
0.918,0.603
0.440,0.069
0.292,0.463
0.687,0.793
0.309,0.808
0.668,0.834
0.926,0.552
0.977,0.614
0.408,0.790
0.667,0.792
0.446,0.672
0.645,0.884
0.408,0.747
0.388,0.108
0.313,0.870
0.527,0.124
0.477,0.083
0.482,0.742
0.297,0.978
0.400,0.681
0.477,0.081
0.304,0.491
0.205,0.918
0.082,0.725
0.371,0.057
0.252,0.854
0.324,0.561
0.455,0.667
0.470,0.110
0.423,0.787
1.010,0.489
0.416,0.034
0.264,0.884
0.291,0.445
0.406,0.165
0.565,0.795
0.176,0.542
0.931,0.585
1.037,0.628
0.481,0.718
0.429,0.644
0.306,0.466
0.975,0.529
0.312,0.928
1.028,0.599
0.414,0.716
0.328,0.492
0.287,0.545
0.534,0.082
0.346,0.880
0.394,0.092
0.418,0.769
0.250,0.928
0.967,0.575
0.498,0.031
0.345,0.064
0.447,0.760
0.090,0.786
0.412,0.751
0.489,0.704
0.871,0.495
0.390,0.763
0.270,0.503
0.002,0.781
0.479,0.124
0.649,0.814
0.330,0.005
0.498,0.109
0.369,0.011
0.373,0.713
0.631,0.893
0.477,0.704
0.460,0.647
0.389,0.158
0.432,0.074
0.419,0.723
0.288,0.914
0.303,0.095
0.065,0.821
0.243,0.972
0.461,0.782
1.001,0.507
0.344,0.723
0.550,0.098
0.481,0.098
0.465,0.066
0.123,0.759
0.310,0.855
0.257,0.881
0.881,0.530
0.038,0.799
0.864,0.472
0.662,0.843
0.452,0.692
0.614,0.866
0.637,0.835
0.071,0.767
0.298,0.873
0.956,0.418
0.404,0.723
0.410,0.038
0.996,0.560
0.240,0.931
0.082,0.840
0.935,0.563
0.511,0.054
0.742,0.903
0.564,0.063
0.979,0.565
0.603,0.809
0.469,0.075
0.419,0.762
1.010,0.552
0.428,0.120
0.427,0.743
0.252,0.478
0.984,0.541
0.709,0.855
0.670,0.807
0.948,0.532
0.695,0.818
0.968,0.523
0.234,0.587
0.413,0.101
0.310,0.534
0.053,0.755
0.493,0.761
0.678,0.827
0.667,0.741
0.263,0.527
0.258,0.902
0.257,0.469
0.923,0.560
0.493,0.092
0.239,0.547
0.404,0.687
0.315,0.955
0.417,0.064
0.952,0.455
0.109,0.750
0.291,0.939
0.240,0.510
0.964,0.550
0.270,0.544
0.485,0.034
0.659,0.834
0.654,0.804
0.987,0.439
0.936,0.485
0.504,0.764
0.432,0.020
0.685,0.751
0.447,0.718
0.454,0.063
0.077,0.736
0.649,0.849
0.250,0.563
0.930,0.595
0.363,0.072
0.654,0.893
0.726,0.801
0.267,0.972
0.252,0.828
0.440,0.657
0.063,0.802
0.372,0.067
0.280,0.537
0.046,0.794
0.432,0.710
0.537,0.117
0.290,0.921
