0.445,0.095,0.246
0.890,0.233,0.453
0.731,0.921,0.547
0.522,0.718,0.810
0.910,0.045,0.574
0.130,0.738,0.421
0.517,0.074,0.311
0.551,0.630,0.828
0.949,0.297,0.524
0.497,0.087,0.232
0.933,0.235,0.578
0.732,0.902,0.471
0.405,0.052,0.298
0.922,0.229,0.422
0.943,0.036,0.618
0.956,0.019,0.525
0.057,0.761,0.460
0.456,0.682,0.807
0.364,0.158,0.245
0.802,0.986,0.538
0.087,0.748,0.479
0.917,0.182,0.447
0.541,0.031,0.206
0.370,0.108,0.336
0.755,1.001,0.493
0.427,0.135,0.228
0.461,0.004,0.298
0.364,0.039,0.304
0.481,0.017,0.323
0.132,0.700,0.384
0.547,0.044,0.208
0.672,0.943,0.552
0.939,0.209,0.604
0.528,0.669,0.789
0.306,0.024,0.295
0.051,0.777,0.518
0.013,0.748,0.484
0.407,0.047,0.286
0.900,0.011,0.582
0.473,0.632,0.824
0.900,0.201,0.504
0.088,0.792,0.475
0.731,1.014,0.548
0.920,0.198,0.583
0.737,1.069,0.546
0.497,0.055,0.239
0.457,0.704,0.816
0.342,0.101,0.234
0.858,0.268,0.530
0.990,0.206,0.558
0.032,0.763,0.429
0.938,0.026,0.719
0.413,0.032,0.285
0.957,0.031,0.629
0.898,0.247,0.436
0.970,0.223,0.468
0.080,0.746,0.401
0.747,1.017,0.589
0.925,0.218,0.421
0.961,0.226,0.540
0.698,1.044,0.538
0.690,1.014,0.506
0.525,0.679,0.802
0.434,0.119,0.275
0.072,0.795,0.515
0.493,0.745,0.733
0.723,0.968,0.583
0.912,0.220,0.421
0.970,0.190,0.468
0.977,0.002,0.649
0.655,1.029,0.571
0.941,0.026,0.531
0.885,0.193,0.476
0.067,0.815,0.457
0.897,0.249,0.543
0.476,0.681,0.802
0.916,0.171,0.469
0.516,0.079,0.253
0.958,0.214,0.578
0.374,0.100,0.224
0.991,0.015,0.616
0.472,0.680,0.864
0.740,0.958,0.555
0.494,0.643,0.800
0.966,0.027,0.592
0.756,0.964,0.587
0.080,0.736,0.425
0.961,0.181,0.433
0.727,1.040,0.574
0.959,0.273,0.444
0.446,0.094,0.366
0.863,0.251,0.522
0.861,0.004,0.631
0.479,0.068,0.258
0.399,0.111,0.258
0.983,0.054,0.582
0.402,0.087,0.332
0.503,0.688,0.734
0.384,0.021,0.273
0.105,0.761,0.504
0.500,0.100,0.329
0.904,0.264,0.531
0.853,1.008,0.521
0.386,0.031,0.312
0.693,1.044,0.460
0.932,0.002,0.516
0.396,0.097,0.317
0.699,0.934,0.570
0.373,0.076,0.343
0.930,0.195,0.579
0.522,0.034,0.206
0.072,0.752,0.400
1.029,0.301,0.528
0.925,0.197,0.411
0.540,0.651,0.767
0.070,0.775,0.454
0.344,0.081,0.295
0.875,0.272,0.577
0.947,0.207,0.472
0.416,0.070,0.328
0.448,0.735,0.832
0.090,0.712,0.503
0.066,0.803,0.403
0.505,0.808,0.793
0.979,0.005,0.611
0.488,0.093,0.273
0.721,0.943,0.565
0.118,0.792,0.465
0.472,0.073,0.237
0.865,0.235,0.449
0.438,0.736,0.848
0.634,0.988,0.543
0.332,0.066,0.309
0.107,0.803,0.424
0.545,0.098,0.259
0.920,0.224,0.573
0.707,0.956,0.499
0.984,0.222,0.575
0.566,0.641,0.796
0.377,0.055,0.257
0.470,0.103,0.326
0.026,0.883,0.447
0.127,0.781,0.468
0.386,0.056,0.290
1.007,0.265,0.525
0.917,0.033,0.609
0.392,0.099,0.308
0.026,0.812,0.441
0.489,0.014,0.246
0.366,0.076,0.317
0.709,0.978,0.517
0.034,0.861,0.464
0.930,0.306,0.437
0.460,0.056,0.259
0.469,0.667,0.785
0.960,0.178,0.603
0.682,0.994,0.564
0.457,0.086,0.285
0.543,0.076,0.313
0.919,0.002,0.658
0.723,0.941,0.514
0.455,0.046,0.225
0.098,0.737,0.460
0.719,1.024,0.530
0.371,0.131,0.297
0.499,0.050,0.261
0.757,0.968,0.563
0.523,0.070,0.173
0.866,0.261,0.553
0.141,0.726,0.475
0.094,0.815,0.458
0.469,0.658,0.829
0.880,0.195,0.467
0.881,0.266,0.456
0.700,0.933,0.506
0.479,0.079,0.263
0.669,0.992,0.540
0.062,0.812,0.436
0.102,0.738,0.441
0.099,0.777,0.478
0.480,0.696,0.812
0.429,0.027,0.316
0.492,0.048,0.316
0.584,0.623,0.791
0.906,0.093,0.586
0.466,0.112,0.353
0.360,0.121,0.216
0.495,0.693,0.813
0.926,0.191,0.531
0.462,0.637,0.734
0.418,0.029,0.281
0.328,0.035,0.293
0.116,0.784,0.466
0.059,0.713,0.481
0.959,0.198,0.574
0.263,0.066,0.290
0.880,0.221,0.421
0.527,0.136,0.311
0.341,0.103,0.258
0.920,0.155,0.455
0.512,0.712,0.836
0.679,0.992,0.489
0.381,0.096,0.315
0.386,0.049,0.259
0.984,0.215,0.596
0.795,1.027,0.541
0.926,0.008,0.610
0.945,0.006,0.610
0.490,0.040,0.239
0.918,0.001,0.570
0.946,0.199,0.524
0.096,0.843,0.488
0.467,0.683,0.889
0.360,0.112,0.260
0.986,0.220,0.459
0.866,0.230,0.477
0.392,0.097,0.367
0.925,0.251,0.504
0.539,0.027,0.309
1.000,0.138,0.474
0.504,0.701,0.726
0.540,0.684,0.803
0.550,0.050,0.269
0.498,0.013,0.254
0.065,0.846,0.447
0.917,0.031,0.615
0.973,0.181,0.470
0.513,0.077,0.271
0.823,0.229,0.404
0.561,0.011,0.261
0.492,0.720,0.825
0.473,0.069,0.231
0.082,0.787,0.431
0.936,0.216,0.562
0.914,0.245,0.435
0.510,0.667,0.795
0.099,0.826,0.459
0.521,0.728,0.801
0.514,0.618,0.781
0.506,0.653,0.799
0.876,0.245,0.591
0.454,0.036,0.356
0.933,0.186,0.532
0.502,0.685,0.788
0.492,0.652,0.806
0.462,0.143,0.283
0.918,0.194,0.490
0.487,0.659,0.782
0.776,0.994,0.438
0.437,0.056,0.300
0.841,0.282,0.520
0.407,0.075,0.326
0.945,0.054,0.557
0.944,0.220,0.533
0.877,0.067,0.526
0.462,0.033,0.305
0.758,0.947,0.522
0.660,0.918,0.592
0.929,0.183,0.535
0.950,0.255,0.429
0.593,0.052,0.206
0.548,0.663,0.790
0.582,0.063,0.297
0.737,0.963,0.598
0.639,0.941,0.473
0.570,0.124,0.240
0.780,0.950,0.542
0.063,0.754,0.407
0.094,0.858,0.448
0.517,0.103,0.191
0.458,0.149,0.284
0.142,0.740,0.443
0.920,0.285,0.435
0.913,0.042,0.623
0.900,0.036,0.562
0.413,0.159,0.294
0.095,0.746,0.423
0.042,0.798,0.509
0.530,0.044,0.276
0.424,0.667,0.813
1.010,0.075,0.612
0.951,0.065,0.564
0.560,0.010,0.252
0.933,0.240,0.438
0.883,0.225,0.463
0.422,0.056,0.252
0.100,0.793,0.451
0.939,0.243,0.588
0.950,0.301,0.468
0.931,0.224,0.595
0.423,0.088,0.259
1.065,0.160,0.582
0.410,0.694,0.743
0.393,0.026,0.295
0.889,0.237,0.475
0.702,0.944,0.541
0.468,0.107,0.296
0.008,0.779,0.478
0.355,0.054,0.290
0.519,0.702,0.912
0.517,0.031,0.284
0.953,0.235,0.486
0.054,0.739,0.476
1.000,0.259,0.595
0.726,0.952,0.509
0.788,0.997,0.502
0.934,0.176,0.514
0.750,0.960,0.614
0.986,0.043,0.633
0.519,0.119,0.352
0.509,0.715,0.801
0.009,0.745,0.412
0.410,0.089,0.341
0.923,0.232,0.586
0.085,0.798,0.383
0.112,0.806,0.399
0.881,0.010,0.605
0.326,0.057,0.216
0.061,0.835,0.545
0.351,0.068,0.252
0.080,0.787,0.402
0.905,0.020,0.653
0.718,0.969,0.555
0.944,0.232,0.575
0.112,0.716,0.397
0.666,1.009,0.598
0.861,0.026,0.616
0.952,0.290,0.562
0.453,0.158,0.327
0.653,0.919,0.473
0.421,0.077,0.266
0.915,0.053,0.572
0.087,0.842,0.440
0.933,0.195,0.438
0.975,0.048,0.579
0.055,0.687,0.354
0.520,0.710,0.857
0.933,0.226,0.538
0.453,0.734,0.843
0.861,0.223,0.433
0.352,0.144,0.255
0.707,1.081,0.593
0.312,0.023,0.256
0.957,0.044,0.578
0.435,0.033,0.220
0.071,0.727,0.504
0.486,0.690,0.853
0.921,0.064,0.549
0.450,0.009,0.230
0.894,0.271,0.536
0.467,0.104,0.301
0.838,0.258,0.492
0.483,0.691,0.874
0.476,0.077,0.276
0.069,0.728,0.481
0.923,0.166,0.433
0.485,0.721,0.860
0.128,0.758,0.391
0.745,0.984,0.500
0.400,0.035,0.324
0.921,0.207,0.404
0.521,0.685,0.763
0.983,0.324,0.556
0.863,0.254,0.426
0.915,0.077,0.552
0.466,0.137,0.267
0.553,0.682,0.808
0.495,0.636,0.764
0.472,0.719,0.789
0.054,0.733,0.427
0.456,0.656,0.768
0.059,0.828,0.348
0.104,0.783,0.427
0.882,0.214,0.465
0.903,0.269,0.500
0.705,1.039,0.557
0.554,0.014,0.259
0.904,0.006,0.599
0.880,0.061,0.658
0.837,0.187,0.400
0.044,0.760,0.410
0.547,0.703,0.793
0.432,0.729,0.721
0.974,0.205,0.508
0.503,0.734,0.838
0.928,0.272,0.529
0.958,0.087,0.619
0.110,0.860,0.393
0.743,0.958,0.527
0.847,0.202,0.422
0.994,0.232,0.501
0.985,0.016,0.584
0.671,0.946,0.602
0.446,0.155,0.303
0.653,1.001,0.472
0.923,0.186,0.530
0.559,0.001,0.334
0.470,0.113,0.229
0.500,0.720,0.753
0.420,0.005,0.285
0.926,0.027,0.573
0.524,0.080,0.279
0.483,0.672,0.755
0.983,0.187,0.530
0.367,0.047,0.261
0.507,0.701,0.745
0.345,0.089,0.246
0.520,0.080,0.285
0.446,0.642,0.744
0.045,0.775,0.383
0.862,0.255,0.522
0.671,1.066,0.496
0.482,0.046,0.305
0.988,0.228,0.552
0.856,0.001,0.618
0.520,0.056,0.301
0.109,0.744,0.430
0.479,0.098,0.213
0.924,0.197,0.517
0.978,0.186,0.614
0.485,0.106,0.253
0.951,0.210,0.556
0.470,0.705,0.776
0.740,0.992,0.561
0.758,1.075,0.589
0.396,0.092,0.314
0.982,0.033,0.598
0.856,0.199,0.433
0.076,0.741,0.482
0.527,0.538,0.759
0.067,0.765,0.504
0.921,0.039,0.606
0.524,0.647,0.789
0.483,0.084,0.305
0.950,0.218,0.492
0.064,0.736,0.462
0.512,0.604,0.794
0.958,0.042,0.656
0.349,0.078,0.234
0.677,0.947,0.569
0.095,0.740,0.514
0.485,0.659,0.739
0.505,0.064,0.244
0.744,1.014,0.486
0.559,0.087,0.252
0.748,1.051,0.569
0.441,0.662,0.785
0.717,0.967,0.600
0.944,0.051,0.591
0.887,0.177,0.434
0.714,0.935,0.554
0.376,0.037,0.231
0.354,0.067,0.291
0.463,0.072,0.252
0.983,0.210,0.424
0.492,0.093,0.265
0.273,0.006,0.333
0.457,0.010,0.278
0.899,0.208,0.459
0.936,0.264,0.528
0.741,0.926,0.589
0.881,0.246,0.474
0.085,0.717,0.462
0.112,0.691,0.363
0.478,0.059,0.339
0.864,0.153,0.460
0.429,0.029,0.342
0.909,0.032,0.709
0.723,1.004,0.502
0.348,0.086,0.210
0.065,0.707,0.448
0.069,0.790,0.426
0.944,0.264,0.478
0.121,0.811,0.397
0.979,0.251,0.577
0.537,0.059,0.308
0.519,0.085,0.248
0.061,0.826,0.480
0.975,0.012,0.580
0.898,0.240,0.556
0.922,0.190,0.513
0.392,0.062,0.279
0.412,0.035,0.270
0.958,0.210,0.473
0.903,0.224,0.432
0.520,0.001,0.248
1.001,0.218,0.437
0.902,0.006,0.638
0.988,0.165,0.460
0.034,0.781,0.433
0.448,0.014,0.322
0.874,0.225,0.453
0.681,0.896,0.528
0.146,0.778,0.414
0.417,0.074,0.274
0.920,0.242,0.521
0.049,0.763,0.417
0.756,1.005,0.574
0.919,0.247,0.576
0.623,0.898,0.524
0.705,1.012,0.517
0.341,0.095,0.266
0.707,1.028,0.480
0.899,0.119,0.612
0.721,0.897,0.590
0.336,0.021,0.326
0.886,0.005,0.578
0.763,0.974,0.511
0.438,0.673,0.854
0.443,0.680,0.743
0.032,0.788,0.347
0.396,0.123,0.215
0.719,0.972,0.563
0.049,0.716,0.541
0.029,0.831,0.415
0.346,0.128,0.325
0.784,1.045,0.523
0.469,0.048,0.257
0.940,0.211,0.473
0.029,0.765,0.481
0.939,0.081,0.557
0.962,0.282,0.513
0.867,0.196,0.518
0.899,0.005,0.594
0.708,0.977,0.477
0.339,0.076,0.346
0.709,1.001,0.491
0.533,0.059,0.211
0.086,0.775,0.426
0.084,0.794,0.482
0.907,0.241,0.672
0.519,0.682,0.802
0.840,0.004,0.607
0.962,0.239,0.582
0.760,0.993,0.585
0.675,0.950,0.554
0.886,0.271,0.457
0.934,0.206,0.580
0.931,0.237,0.449
0.419,0.152,0.300
0.529,0.670,0.825
0.927,0.246,0.483
0.912,0.191,0.470
0.466,0.650,0.730
0.950,0.026,0.612
0.950,0.201,0.398
0.931,0.172,0.506
0.957,0.253,0.544
0.370,0.050,0.242
0.378,0.057,0.307
0.905,0.275,0.542
0.402,0.096,0.282
0.546,0.087,0.238
0.520,0.732,0.849
0.938,0.252,0.456
0.978,0.225,0.575
0.368,0.053,0.324
0.916,0.029,0.603
0.925,0.214,0.535
0.365,0.038,0.323
0.012,0.732,0.392
0.425,0.027,0.325
0.449,0.108,0.350
0.052,0.775,0.427
0.974,0.179,0.544
0.474,0.093,0.230
0.687,0.946,0.486
0.888,0.246,0.472
0.972,0.067,0.632
0.958,0.017,0.702
0.473,0.664,0.753
0.897,0.280,0.577
0.472,0.690,0.865
0.869,0.041,0.608
0.886,0.217,0.644
0.916,0.253,0.466
0.902,0.248,0.583
0.171,0.736,0.415
0.512,0.051,0.219
0.424,0.063,0.347
0.938,0.135,0.441
0.887,0.213,0.448
0.069,0.840,0.434
0.501,0.040,0.251
0.322,0.127,0.221
0.379,0.107,0.324
0.956,0.041,0.601
0.331,0.144,0.344
0.932,0.007,0.573
0.835,0.302,0.394
0.109,0.713,0.519
0.075,0.768,0.453
0.729,0.952,0.581
0.904,0.187,0.556
0.500,0.094,0.232
0.947,0.278,0.527
0.706,1.005,0.513
0.721,0.978,0.462
0.973,0.014,0.642
0.355,0.027,0.296
0.048,0.735,0.388
0.533,0.605,0.814
0.324,0.108,0.348
0.509,0.682,0.760
0.373,0.056,0.262
0.728,0.984,0.569
0.864,0.161,0.468
0.525,0.089,0.298
0.877,0.062,0.628
0.859,0.217,0.375
0.930,0.175,0.425
0.726,0.968,0.571
0.352,0.042,0.263
0.949,0.163,0.514
0.736,0.957,0.505
0.871,0.030,0.625
0.750,0.955,0.514
0.985,0.014,0.582
0.967,0.031,0.586
0.415,0.042,0.293
0.898,0.211,0.532
0.398,0.061,0.297
0.549,0.031,0.236
0.513,0.654,0.773
0.329,0.099,0.271
0.066,0.834,0.473
0.526,0.642,0.817
0.730,1.054,0.567
0.760,0.944,0.543
0.995,0.285,0.676
0.531,0.722,0.854
0.987,0.228,0.580
0.986,0.217,0.544
0.877,0.163,0.409
0.734,1.029,0.503
0.559,0.676,0.840
0.853,0.226,0.475
0.885,0.070,0.618
0.885,0.244,0.398
0.052,0.837,0.513
0.993,0.292,0.571
0.328,0.054,0.287
1.010,0.237,0.557
0.438,0.677,0.736
0.735,0.973,0.516
0.045,0.751,0.443
0.488,0.681,0.809
0.135,0.845,0.480
0.487,0.692,0.751
0.620,0.950,0.508
0.065,0.791,0.410
0.548,0.687,0.804
0.682,1.037,0.498
0.460,0.008,0.243
0.099,0.813,0.516
0.919,0.167,0.482
0.445,0.045,0.212
0.878,0.171,0.419
0.944,0.175,0.520
0.508,0.051,0.238
0.031,0.812,0.395
0.874,0.279,0.537
0.030,0.826,0.533
0.717,0.976,0.576
0.397,0.043,0.271
0.727,0.969,0.547
0.540,0.757,0.795
0.846,0.152,0.511
0.489,0.015,0.302
0.959,0.201,0.421
0.710,1.003,0.503
0.068,0.762,0.456
0.353,0.068,0.251
0.916,0.136,0.576
0.480,0.043,0.337
0.088,0.714,0.507
0.941,0.021,0.642
0.630,0.959,0.463
0.528,0.025,0.240
0.070,0.804,0.480
0.497,0.051,0.334
0.952,0.065,0.622
0.324,0.071,0.342
0.902,0.014,0.619
0.897,0.284,0.454
0.033,0.782,0.389
0.906,0.211,0.477
0.932,0.233,0.388
0.709,0.956,0.522
1.005,0.084,0.548
0.403,0.016,0.285
0.402,0.099,0.265
0.732,1.032,0.600
0.990,0.265,0.594
0.458,0.069,0.227
0.348,0.141,0.258
0.726,0.904,0.560
0.459,0.723,0.808
0.494,0.064,0.221
0.448,0.036,0.197
0.112,0.806,0.476
0.535,0.086,0.225
0.952,0.007,0.582
0.478,0.075,0.219
0.324,0.101,0.345
0.974,0.001,0.638
0.986,0.196,0.606
0.101,0.786,0.370
0.945,0.171,0.525
0.526,0.738,0.763
0.880,0.254,0.445
0.898,0.229,0.569
0.090,0.839,0.409
0.946,0.182,0.446
0.441,0.718,0.775
0.961,0.009,0.628
0.896,0.224,0.492
0.442,0.730,0.780
0.717,0.852,0.505
0.749,0.984,0.539
0.757,1.029,0.541
0.932,0.016,0.595
0.462,0.079,0.293
0.877,0.222,0.388
0.456,0.091,0.225
0.952,0.018,0.553
0.933,0.180,0.559
0.057,0.826,0.478
0.929,0.054,0.602
0.736,0.973,0.497
0.905,0.198,0.440
0.988,0.240,0.580
0.908,0.008,0.618
1.001,0.197,0.594
0.938,0.242,0.553
0.919,0.010,0.613
0.712,1.026,0.539
0.909,0.159,0.423
0.471,0.618,0.835
0.453,0.717,0.791
0.085,0.765,0.366
0.694,1.010,0.565
0.047,0.895,0.383
0.921,0.015,0.641
0.656,0.958,0.520
0.924,0.096,0.564
0.362,0.156,0.207
0.922,0.045,0.570
1.011,0.027,0.639
1.040,0.220,0.528
0.091,0.779,0.376
0.885,0.219,0.446
0.435,0.083,0.336
0.760,0.937,0.513
0.954,0.230,0.496
0.546,0.124,0.263
0.940,0.302,0.580
0.872,0.225,0.465
0.453,0.711,0.839
0.370,0.077,0.271
0.916,0.058,0.578
0.908,0.217,0.515
0.665,0.984,0.493
0.386,0.137,0.335
0.508,0.041,0.255
0.891,0.245,0.600
0.993,0.252,0.513
0.888,0.200,0.577
0.131,0.815,0.444
0.897,0.293,0.435
0.888,0.146,0.516
0.498,0.040,0.283
0.482,0.650,0.786
0.887,0.061,0.609
0.489,0.701,0.820
0.478,0.086,0.370
0.752,1.030,0.580
0.936,0.061,0.609
0.454,0.055,0.252
0.937,0.028,0.605
0.025,0.817,0.371
0.375,0.030,0.262
0.532,0.643,0.840
0.940,0.269,0.503
0.306,0.056,0.251
0.934,0.211,0.510
0.997,0.184,0.511
0.470,0.077,0.283
0.896,0.219,0.402
0.384,0.043,0.285
0.531,0.614,0.797
0.722,0.953,0.532
0.480,0.151,0.296
0.911,0.177,0.604
0.073,0.812,0.413
0.107,0.846,0.409
0.390,0.083,0.312
0.354,0.062,0.198
0.553,0.047,0.250
0.500,0.010,0.253
0.919,0.232,0.480
0.907,0.192,0.587
0.505,0.724,0.784
0.939,0.038,0.521
0.506,0.688,0.748
0.945,0.042,0.561
0.343,0.010,0.300
0.932,0.193,0.541
0.680,0.999,0.589
0.485,0.679,0.753
0.403,0.050,0.286
1.039,0.240,0.528
0.742,0.938,0.499
0.945,0.174,0.440
0.358,0.084,0.308
0.911,0.162,0.491
0.749,1.005,0.571
0.977,0.209,0.555
0.924,0.036,0.674
0.678,0.956,0.446
0.446,0.669,0.824
0.465,0.077,0.289
0.909,0.234,0.473
0.879,0.232,0.434
0.355,0.032,0.350
0.765,1.008,0.481
0.034,0.770,0.367
0.513,0.101,0.207
0.951,0.207,0.627
0.935,0.239,0.477
0.969,0.175,0.507
0.531,0.069,0.242
0.074,0.740,0.416
1.004,0.234,0.548
0.937,0.163,0.504
0.362,0.126,0.255
0.974,0.040,0.632
0.003,0.755,0.478
0.935,0.039,0.617
0.899,0.215,0.479
0.411,0.060,0.247
0.134,0.750,0.383
0.360,0.065,0.343
0.450,0.135,0.304
0.052,0.785,0.431
0.076,0.733,0.426
0.105,0.750,0.456
0.492,0.117,0.288
0.093,0.786,0.435
0.358,0.075,0.213
0.691,0.969,0.587
0.958,0.234,0.615
0.536,0.665,0.839
0.468,0.734,0.823
0.734,0.917,0.526
0.376,0.044,0.304
0.974,0.242,0.499
0.864,0.157,0.435
0.963,0.220,0.575
0.095,0.762,0.459
0.016,0.796,0.451
0.965,0.161,0.472
0.916,0.094,0.617
0.493,0.047,0.266
0.561,0.104,0.258
0.972,0.223,0.603
0.093,0.793,0.438
0.710,0.935,0.608
0.905,0.229,0.433
0.472,0.050,0.208
0.686,0.999,0.550
0.131,0.759,0.411
0.345,0.112,0.287
0.494,0.696,0.831
0.682,0.967,0.528
0.445,0.068,0.293
0.885,0.199,0.442
1.018,0.184,0.530
0.661,0.877,0.533
0.357,0.113,0.290
0.445,0.659,0.766
0.455,0.068,0.273
0.513,0.069,0.281
0.959,0.039,0.568
0.953,0.178,0.531
0.064,0.797,0.477
0.949,0.239,0.454
0.918,0.218,0.418
0.894,0.209,0.476
0.059,0.810,0.500
0.487,0.017,0.310
0.895,0.011,0.590
0.958,0.261,0.582
0.472,0.678,0.768
0.065,0.787,0.380
0.054,0.791,0.443
0.937,0.006,0.617
0.879,0.160,0.409
0.364,0.018,0.342
0.049,0.838,0.473
0.567,0.690,0.811
0.108,0.711,0.455
0.298,0.037,0.258
0.428,0.035,0.274
0.519,0.166,0.307
0.553,0.069,0.310
0.500,0.078,0.266
0.982,0.255,0.592
0.727,1.033,0.583
0.912,0.271,0.477
0.082,0.804,0.434
0.430,0.087,0.270
0.522,0.023,0.264
0.936,0.288,0.538
0.513,0.045,0.200
0.898,0.188,0.485
0.746,1.020,0.537
0.925,0.254,0.486
0.861,0.002,0.563
0.979,0.253,0.535
0.393,0.085,0.326
0.920,0.196,0.490
1.031,0.060,0.601
0.033,0.707,0.442
0.497,0.110,0.203
0.511,0.001,0.238
0.920,0.247,0.534
0.943,0.009,0.644
0.702,1.069,0.599
0.338,0.055,0.335
0.349,0.048,0.311
0.984,0.189,0.459
0.393,0.096,0.290
0.927,0.201,0.523
0.491,0.093,0.243
0.975,0.252,0.550
0.925,0.232,0.541
0.467,0.023,0.270
0.398,0.082,0.251
0.488,0.047,0.318
0.972,0.163,0.435
0.051,0.745,0.486
0.361,0.015,0.215
0.651,0.945,0.468
0.939,0.243,0.504
0.943,0.262,0.608
1.001,0.123,0.470
0.340,0.069,0.281
0.961,0.230,0.481
0.795,1.024,0.516
0.874,0.012,0.602
0.727,1.000,0.532
0.508,0.094,0.282
0.656,0.967,0.542
0.988,0.231,0.555
0.086,0.739,0.382
0.981,0.044,0.576
0.473,0.181,0.261
0.822,0.210,0.493
0.932,0.266,0.571
0.735,1.047,0.537
0.513,0.058,0.207
0.457,0.671,0.796
0.347,0.060,0.234
0.521,0.690,0.808
0.935,0.226,0.486
0.140,0.802,0.394
0.437,0.637,0.744
0.916,0.188,0.477
0.889,0.250,0.432
0.928,0.287,0.391
0.962,0.308,0.545
0.979,0.182,0.458
0.116,0.838,0.403
1.041,0.028,0.562
0.338,0.028,0.284
0.783,0.983,0.570
0.881,0.193,0.421
0.030,0.731,0.387
0.719,0.965,0.577
0.354,0.083,0.267
0.412,0.733,0.784
0.697,0.968,0.505
0.398,0.045,0.267
0.647,1.016,0.530
0.708,0.931,0.498
0.903,0.045,0.555
0.881,0.212,0.478
0.600,1.015,0.525
0.445,0.722,0.791
0.955,0.256,0.456
0.921,0.246,0.575
0.404,0.027,0.284
0.859,0.013,0.719
0.905,0.037,0.561
0.499,0.086,0.263
0.948,0.290,0.593
0.755,1.004,0.539
0.822,0.159,0.467
0.921,0.029,0.589
0.349,0.066,0.288
0.416,0.106,0.266
0.397,0.019,0.285
0.355,0.134,0.375
0.726,1.026,0.559
0.547,0.125,0.229
0.886,0.222,0.504
0.472,0.099,0.259
0.388,0.018,0.247
0.368,0.123,0.316
0.497,0.701,0.796
0.552,0.015,0.325
0.481,0.076,0.227
0.543,0.659,0.794
0.928,0.029,0.612
0.949,0.233,0.592
0.896,0.212,0.470
0.839,0.037,0.519
0.952,0.012,0.570
0.660,1.041,0.527
0.714,1.006,0.588
0.399,0.091,0.262
0.136,0.771,0.452
0.920,0.135,0.501
0.831,0.187,0.455
0.880,0.047,0.595
0.750,0.983,0.565
0.957,0.163,0.442
0.352,0.049,0.289
0.547,0.065,0.255
0.530,0.201,0.334
0.476,0.712,0.760
0.917,0.189,0.502
0.379,0.011,0.301
0.962,0.201,0.524
0.495,0.703,0.875
0.049,0.757,0.448
0.130,0.821,0.480
0.122,0.743,0.503
0.349,0.001,0.242
0.015,0.775,0.472
0.997,0.010,0.622
0.969,0.121,0.566
0.511,0.086,0.253
0.076,0.737,0.431
0.912,0.240,0.579
0.730,0.950,0.578
0.366,0.096,0.357
0.405,0.021,0.253
0.697,0.936,0.519
0.475,0.082,0.260
0.473,0.671,0.807
0.967,0.017,0.578
0.512,0.092,0.256
0.716,0.976,0.508
0.966,0.080,0.636
0.908,0.181,0.455
0.900,0.208,0.613
0.348,0.105,0.355
0.686,1.002,0.554
0.048,0.790,0.390
0.988,0.195,0.583
0.725,1.094,0.585
0.475,0.675,0.843
0.757,0.976,0.507
0.735,0.959,0.564
0.980,0.097,0.606
0.722,0.951,0.506
0.944,0.247,0.495
0.495,0.104,0.245
0.706,0.943,0.523
0.354,0.060,0.312
0.053,0.774,0.453
0.801,0.975,0.547
0.954,0.243,0.443
